# File: SSPs_IMAGE_emf_agg_middle_2025-07-02.csv
# Title: GAINS model emission factors - SLE
# Units: emission factors
# Source: GAINS model
# Description: GAINS emission factor data by sector and gas for historical and modeled years
# Column types: ccccnnnnnnnnnnnnnnn
# ----------
scen,Group_Region,EMF30_AGG,POLLUTANT_FRACTION,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
SSP1,AFRI_EAST,End_Use_Industry_HLF,CO,0.039111890991526774,0.0388396722691497,0.0388396722691497,0.0388396722691497,0.0388396722691497,0.0386357050422347,0.0384317378153198,0.0382277705884048,0.0380238033614898,0.0378198361345748,0.0376158689076599,0.0374119016807449,0.0372079344538299,0.0370039672269149,0.0368
SSP1,AFRI_EAST,End_Use_Industry_HLF,NH3,0.0006895283386303,0.000663799783816,0.0006380712290017,0.0006380712290017,0.0006380712290017,0.0005842641061015,0.0005304569832014,0.0004766498603012,0.000422842737401,0.0003690356145008,0.0003152284916007,0.0002614213687005,0.00022951446008207343,0.00021472484556363282,0.00019734612060303907
SSP1,AFRI_EAST,End_Use_Industry_HLF,NOX,0.15174503039272122,0.1469025414700022,0.14481500586827203,0.14059918846915934,0.1381203582424075,0.13177932003500592,0.1273931548538234,0.1212830757113285,0.11573762104656551,0.11066471186288492,0.10601143005475544,0.10280251172192616,0.0998551871528343,0.09495785519018798,0.09025001001819194
SSP1,AFRI_EAST,End_Use_Industry_HLF,PM_BC,0.00033350441988618256,0.00031159043780126393,0.00029983991082496844,0.00029203929911430105,0.0002867671837341261,0.0002732996743431616,0.00026514940199364134,0.00025101360604664827,0.00023808500745488574,0.00022616776743547573,0.00021514933678892285,0.00020835287934651832,0.00020211279421640283,0.00018945057335432864,0.00017720400823721875
SSP1,AFRI_EAST,End_Use_Industry_HLF,PM_OC,0.0001245478870553066,0.00011507887164882004,0.00010998764198295036,0.00010728767082635878,0.00010532944956400566,0.00010044575774120166,9.769494135491472e-05,9.240513328655927e-05,8.76032289975444e-05,8.321648810920805e-05,7.920310648418094e-05,7.685651467501769e-05,7.471657617543758e-05,7.015207734069261e-05,6.582099466033038e-05
SSP1,AFRI_EAST,End_Use_Industry_HLF,SO2,0.26821518378172304,0.21532598361682853,0.17336215318703302,0.16845585869451105,0.1654672251789832,0.15773997069969523,0.1525735606927592,0.14492083828944166,0.1379214958820449,0.13146451724505534,0.12548610098454857,0.12149407693785852,0.11781744677386412,0.11119034443458264,0.10473696575731442
SSP1,AFRI_EAST,End_Use_Industry_HLF,VOC,0.0044498706516971,0.0044289237435681,0.0044079768354392,0.0044079768354392,0.0044079768354392,0.0043671791518953,0.0043263814683514,0.0042855837848074,0.0042447861012635,0.0042039884177196,0.0041631907341757,0.0041223930506317,0.0040815953670878,0.0040407976835439,0.004
SSP1,AFRI_EAST,End_Use_Industry_LLF,CO,0.0306338755453717,0.0306338755453717,0.0306338755453717,0.0306338755453717,0.0306338755453717,0.0290704879908345,0.0275071004362974,0.0259437128817602,0.024380325327223,0.0228169377726858,0.021525507282688833,0.020781729081626548,0.02008662174476819,0.019331218513945696,0.018545851406385278
SSP1,AFRI_EAST,End_Use_Industry_LLF,NH3,0.0001416767568890547,0.000138653075714925,0.0001366756977000203,0.000132157062704075,0.00012989878279942498,0.00012436058310934375,0.0001198458593414375,0.00011527553458210938,0.00011129914893874844,0.0001078328160096375,0.00010482832600103906,0.00010226289728749218,0.0001,0.0001,0.0001
SSP1,AFRI_EAST,End_Use_Industry_LLF,NOX,0.06483977821490498,0.06324643533364686,0.0625059505933462,0.06057954592858398,0.05952568197310098,0.05694118878440177,0.05501660935933953,0.05270149947168932,0.05066356117143933,0.0488636474712008,0.04727926046715998,0.04608206040084576,0.044996075792374114,0.04368330559599983,0.04252534275243436
SSP1,AFRI_EAST,End_Use_Industry_LLF,PM_BC,2.5969635938478897e-05,2.5969635938478897e-05,2.5969635938478897e-05,2.5969635938478897e-05,2.5969635938478897e-05,2.471267234463101e-05,2.345570875078312e-05,2.2198745156935227e-05,2.094178156308734e-05,1.968481796923945e-05,1.842785437539156e-05,1.768487123072972e-05,1.7105216083676264e-05,1.649367921376435e-05,1.58610148419947e-05
SSP1,AFRI_EAST,End_Use_Industry_LLF,PM_OC,0.000375,0.000375,0.000375,0.000375,0.000375,0.000375,0.000375,0.000375,0.000375,0.000375,0.000375,0.000375,0.000375,0.000375,0.000375
SSP1,AFRI_EAST,End_Use_Industry_LLF,VOC,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025
