# File: SSPs_IMAGE_emf_agg_cle_rev_2025-05-22.csv
# Title: GAINS model emission factors
# Units: emission factors
# Source: GAINS model
# Description: GAINS emission factor data by sector and gas for historical and modeled years
# Column types: ccccnnnnnnnnnnnnnnn
# ----------
scen,Group_Region,EMF30_AGG,POLLUTANT_FRACTION,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
SSP1,AFRI_EAST,End_Use_Industry_Bio_Trad,NH3,,,,,,,,0.004959393724716,0.0048931651701176,0.0048058314558079,0.0047059910250302,0.0045161218465879,0.0044330586776828,0.0042293547810365,0.0040509237276001,0.0038951920765863,0.0037562254573585,0.0036317263241796,0.0035206138570107,0.0034211063190313,0.0033308426632622,0.0032489643640754,0.0031745405268288
SSP1,AFRI_EAST,End_Use_Industry_Bio_Trad,NOX,,,,,,,,0.1289442368426165,0.12722229442306,0.1249516178510056,0.122355766650787,0.1174191680112854,0.1152595256197538,0.1099632243069514,0.1053240169176042,0.1012749939912451,0.0976618618913222,0.0944248844286711,0.0915359602822781,0.0889487642948148,0.0866019092448188,0.0844730734659619,0.0825380536975501
SSP1,AFRI_EAST,End_Use_Industry_Bio_Trad,PM_BC,,,,,,,,0.0030261030253723,0.0025577552977239,0.0025121042185799,0.0024599156286038,0.0023606672116484,0.0023172484319983,0.0022107683311434,0.0021174988508911,0.0020360948022732,0.0019634541710704,0.0018983759841751,0.0018402952753366,0.001788280695084,0.0017410980769404,0.0016982986523895,0.0016593958241839
SSP1,AFRI_EAST,End_Use_Industry_Bio_Trad,PM_OC,,,,,,,,0.004399180609572,0.0036640020793841,0.0035986065941089,0.0035238460795426,0.003381672038725,0.0033194743378489,0.0031669408600402,0.003033331687227,0.0029167198269478,0.00281266162247,0.0027194366715457,0.0026362356561296,0.0025617244116906,0.0024941349862507,0.0024328245158197,0.0023770959464894
SSP1,AFRI_EAST,End_Use_Industry_Bio_Trad,SO2,,,,,,,,0.0247969686235801,0.025,0.025,0.025,0.025,0.0249999999999999,0.0237499999999999,0.0225,0.0212499999999999,0.0199999999999999,0.01875,0.0176030692850535,0.0171055315951567,0.0166542133163113,0.0162448218203772,0.0158727026341442
SSP1,AFRI_EAST,End_Use_Industry_Bio_Trad,VOC,,,,,,,,0.0504132229483417,0.0508259777006502,0.050825957663106,0.0508259376255619,0.0508259089655227,0.0508258803054836,0.0472432922749352,0.0436607042443869,0.0400781162138385,0.0381826930992232,0.0369171374910059,0.0357876596996505,0.0347761480566841,0.0338586021038732,0.0330262947770562,0.032269763368302
SSP1,AFRI_EAST,End_Use_Industry_Coal,CO,,,,,,,,0.6056999468186764,0.59761133070454,0.5286732084792356,0.4296772232020391,0.3340035623921985,0.2624862820446063,0.2504247501867379,0.2398596511832857,0.2306386087736577,0.2224102423428119,0.2150385116796428,0.2084594202404046,0.2025674694275029,0.1972228590514085,0.1923747548650425,0.1879680375723749
SSP1,AFRI_EAST,End_Use_Industry_Coal,NH3,,,,,,,,9.91878744943204e-06,0.0005318654446719,0.0005318654446719,0.0005318654446719,0.0005318654446719,0.0005318654446719,0.0004796789002047,0.0004274923557375,0.0003753058112703,0.0003231192668031,0.0002709327223359,0.0002187461778687,0.0001665596334015,0.0001143730889343,6.218654446719181e-05,1e-05
SSP1,AFRI_EAST,End_Use_Industry_Coal,NOX,,,,,,,,0.0981263181234903,0.0968159232288509,0.0950879426915206,0.0931125048828126,0.0893557627405564,0.0877122790026747,0.0836818038125952,0.0801513758440806,0.0770700771254247,0.0743204904937091,0.0718571568229972,0.0696586910616341,0.0676898398533129,0.0659038876396695,0.0642838476752332,0.0628113013248121
SSP1,AFRI_EAST,End_Use_Industry_Coal,PM_BC,,,,,,,,0.0118435836972065,0.0139023182393398,0.010378183694947,0.0068540491505543,0.0054220822276578,0.0039901153047613,0.0035911037742852,0.0031920922438091,0.0027930807133329,0.0026832141306636,0.0025942796837852,0.0025149078395268,0.0024438258357854,0.0023793470872666,0.0023208583165932,0.0022676945504601
