# File: SSPs_IMAGE_emf_agg_middle_2025-05-22.csv
# Title: GAINS model emission factors
# Units: emission factors
# Source: GAINS model
# Description: GAINS emission factor data by sector and gas for historical and modeled years
# Column types: ccccnnnnnnnnnnnnnnn
# ----------
scen,Group_Region,EMF30_AGG,POLLUTANT_FRACTION,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
SSP1,AFRI_EAST,End_Use_Residential_Bio_Mod,PM_BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SSP1,AFRI_EAST,End_Use_Residential_Bio_Mod,PM_OC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SSP1,AFRI_EAST,End_Use_Residential_Bio_Mod,SO2,0.0249999999999999,0.0249999999999999,0.0249999999999999,0.0249999999999999,0.0249999999999999,0.0249999999999999,0.0249999999999999,0.0249999999999999,0.0249999999999999,0.025,0.025,0.025,0.025,0.025,0.025
SSP1,AFRI_EAST,End_Use_Residential_Bio_Mod,VOC,0.0019999999999999,0.0019999999999999,0.0019999999999999,0.0019999999999999,0.0019999999999999,0.0019999999999999,0.0019999999999999,0.0019999999999999,0.0019999999999999,0.002,0.002,0.002,0.002,0.002,0.002
SSP1,AFRI_EAST,End_Use_Residential_Bio_Trad,CO,4.295985546333142,3.977583530007885,3.760293958627855,3.455325681522427,3.1766340819195653,3.0275032118939036,2.9374777819749704,2.7807610009724617,2.6374608990157915,2.505407196617623,2.383352626940542,2.3082079850213515,2.2392290442947553,2.098990110409291,1.963434569656242
SSP1,AFRI_EAST,End_Use_Residential_Bio_Trad,NH3,0.0082,0.0082,0.0082,0.0082,0.0082,0.0082,0.0082,0.0082,0.0082,0.0082,0.0082,0.0082,0.0082,0.0082,0.0082
SSP1,AFRI_EAST,End_Use_Residential_Bio_Trad,NOX,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06
SSP1,AFRI_EAST,End_Use_Residential_Bio_Trad,PM_BC,0.05023528888216874,0.046459100674223666,0.04387406733109467,0.0402079041186377,0.03684207781864011,0.03511979843457268,0.0341039658481927,0.03227499107551737,0.03060679962421128,0.0290741267412263,0.027662452688981806,0.026808359769032605,0.02602604328106313,0.024409575338687484,0.02285682089249122
SSP1,AFRI_EAST,End_Use_Residential_Bio_Trad,PM_OC,0.1576793422666356,0.14564621931116165,0.13760788367113838,0.12632767604518338,0.11587693867965718,0.11047968548217141,0.10736084147402031,0.1015775649250902,0.09631394765041786,0.09149027218683013,0.08706072464318605,0.08442135945859748,0.0820084692790136,0.07695125233901975,0.07211975412031843
SSP1,AFRI_EAST,End_Use_Residential_Bio_Trad,SO2,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025
SSP1,AFRI_EAST,End_Use_Residential_Bio_Trad,VOC,0.7627900453051756,0.7289929877276297,0.7139121788135856,0.6840027740078714,0.6599358331194008,0.6289041710789667,0.610007746496981,0.5775285263090616,0.5478010509068674,0.5203750977909393,0.4949919225938762,0.47926133650702063,0.4648098195069097,0.4356070149852532,0.4073127100141395
SSP1,AFRI_EAST,End_Use_Residential_Coal,CO,2.4304163894437942,2.34725550926223,2.327194963765501,2.2678561974647757,2.22675550320094,2.1249817532166704,2.065061827514244,1.957676838770884,1.8607753700611365,1.7728306888768326,1.6929653769692392,1.644806800945487,1.6009856277775902,1.5138022385564947,1.43200399234494
SSP1,AFRI_EAST,End_Use_Residential_Coal,NH3,0.008,0.008,0.008,0.008,0.008,0.00725,0.0065,0.006187091011050153,0.005899496276735862,0.005615666853851475,0.0053330315533896815,0.005090739938668054,0.004861158661985594,0.004519721532399955,0.004149101671706736
SSP1,AFRI_EAST,End_Use_Residential_Coal,NOX,0.08,0.08,0.08,0.08,0.08,0.079,0.078,0.077,0.076,0.075,0.074,0.073,0.072,0.071,0.07
SSP1,AFRI_EAST,End_Use_Residential_Coal,PM_BC,0.06103743134831108,0.05889773072068113,0.058099333895242335,0.05632133751057844,0.05507583738149595,0.05250067009093363,0.05097474586771466,0.04824624425852784,0.045757112107565515,0.043469608922771186,0.041362045117875564,0.040082561864658264,0.0389102982567623,0.03649841276815778,0.03418008512532897
SSP1,AFRI_EAST,End_Use_Residential_Coal,PM_OC,0.05077189590512017,0.049210402977439754,0.04883643338496502,0.04752884222627335,0.04667572429911056,0.04446903482902728,0.04308658435294763,0.04080793513839636,0.0387154918459397,0.03677756443004379,0.03497594051617262,0.03383503199088318,0.03278415396750952,0.030702451958434605,0.02866973183799206
