# File: CP2021_constrProdEmis_ObsAgage_OECD-SSP5.csv
# Title: Historical and future global and regional HFC Emissions - Current Policies High
# Units: Emissions (ton/yr)
# Comment: HFC scenario upper range current policy 2022 scenario from Velders et al., ACP 2022.
# Comment: Same data as in paper supplemental files, supplied by G. Velders with additional decimals to avoid numerical aliasing
# Source: https://acp.copernicus.org/articles/22/6087/2022/ 
# Column types: cinnnnnnnnnn
# ----------
Species,Year,Prod_tot,Bank_tot,Emis_tot,Mix_tot,Prod_nonA5,Prod_A5,Bank_nonA5,Bank_A5,Emis_nonA5,Emis_A5
HFC-43-10mee,2067,534.324,264.956,534.343,0.2268,534.324,0,264.956,0,534.343,0
HFC-43-10mee,2068,534.296,264.937,534.315,0.2264,534.296,0,264.937,0,534.315,0
HFC-43-10mee,2069,534.268,264.918,534.287,0.226,534.268,0,264.918,0,534.287,0
HFC-43-10mee,2070,534.24,264.9,534.258,0.2256,534.24,0,264.9,0,534.258,0
HFC-43-10mee,2071,534.207,264.882,534.226,0.2252,534.207,0,264.882,0,534.226,0
HFC-43-10mee,2072,534.173,264.863,534.193,0.2248,534.173,0,264.863,0,534.193,0
HFC-43-10mee,2073,534.14,264.844,534.159,0.2245,534.14,0,264.844,0,534.159,0
HFC-43-10mee,2074,534.106,264.824,534.125,0.2242,534.106,0,264.824,0,534.125,0
HFC-43-10mee,2075,534.072,264.805,534.091,0.2239,534.072,0,264.805,0,534.091,0
HFC-43-10mee,2076,534.033,264.786,534.053,0.2236,534.033,0,264.786,0,534.053,0
HFC-43-10mee,2077,533.993,264.766,534.014,0.2233,533.993,0,264.766,0,534.014,0
HFC-43-10mee,2078,533.953,264.745,533.974,0.2231,533.953,0,264.745,0,533.974,0
HFC-43-10mee,2079,533.913,264.724,533.934,0.2228,533.913,0,264.724,0,533.934,0
HFC-43-10mee,2080,533.872,264.703,533.893,0.2226,533.872,0,264.703,0,533.893,0
HFC-43-10mee,2081,533.826,264.682,533.849,0.2224,533.826,0,264.682,0,533.849,0
HFC-43-10mee,2082,533.781,264.659,533.804,0.2222,533.781,0,264.659,0,533.804,0
HFC-43-10mee,2083,533.735,264.636,533.759,0.222,533.735,0,264.636,0,533.759,0
HFC-43-10mee,2084,533.689,264.613,533.712,0.2218,533.689,0,264.613,0,533.712,0
HFC-43-10mee,2085,533.643,264.589,533.666,0.2216,533.643,0,264.589,0,533.666,0
HFC-43-10mee,2086,533.592,264.566,533.617,0.2215,533.592,0,264.566,0,533.617,0
HFC-43-10mee,2087,533.54,264.541,533.566,0.2213,533.54,0,264.541,0,533.566,0
HFC-43-10mee,2088,533.489,264.516,533.515,0.2212,533.489,0,264.516,0,533.515,0
HFC-43-10mee,2089,533.437,264.49,533.463,0.221,533.437,0,264.49,0,533.463,0
HFC-43-10mee,2090,533.385,264.464,533.411,0.2209,533.385,0,264.464,0,533.411,0
HFC-43-10mee,2091,533.33,264.438,533.357,0.2207,533.33,0,264.438,0,533.357,0
HFC-43-10mee,2092,533.275,264.411,533.302,0.2206,533.275,0,264.411,0,533.302,0
HFC-43-10mee,2093,533.219,264.384,533.246,0.2205,533.219,0,264.384,0,533.246,0
HFC-43-10mee,2094,533.163,264.356,533.191,0.2204,533.163,0,264.356,0,533.191,0
HFC-43-10mee,2095,533.107,264.329,533.135,0.2203,533.107,0,264.329,0,533.135,0
HFC-43-10mee,2096,533.045,264.301,533.075,0.2202,533.045,0,264.301,0,533.075,0
HFC-43-10mee,2097,532.983,264.271,533.014,0.2201,532.983,0,264.271,0,533.014,0
HFC-43-10mee,2098,532.922,264.241,532.952,0.22,532.922,0,264.241,0,532.952,0
HFC-43-10mee,2099,532.86,264.21,532.89,0.2199,532.86,0,264.21,0,532.89,0
HFC-43-10mee,2100,532.797,264.18,532.828,0.2198,532.797,0,264.18,0,532.828,0
