# File: FUT_EMISS_GV_Kigali_Low.csv
# Title: Historical and future global and regional HFC Emissions - Kigali Low
# Units: Emissions (ton/uyr)
# Comment: HFC scenario lower range current policy 2022 scenario from Velders et al., ACP 2022
# Comment: (within org suppl data file) File-CP2021_constrProdEmis_ObsAgage_OECD-SSP3.dat
# Source: https://acp.copernicus.org/articles/22/6087/2022/ 
# Column types: cinnnnnnnnnn
# ----------
Species,Year,Prod_tot,Bank_tot,Emis_tot,Mix_tot,Prod_nonA5,Prod_A5,Bank_nonA5,Bank_A5,Emis_nonA5,Emis_A5
HFC-32,2044,166701.1,3317994.5,191542.8,118.44,28097.8,138603.3,868209.3,2449785.3,36239.5,155303.3
HFC-32,2045,100410.2,3293152.5,186224.5,118.84,28102.5,72307.7,860067.7,2433085,35901,150323.5
HFC-32,2046,100398.7,3207338.5,181223.1,118.61,28107.8,72290.8,852269.1,2355069.3,35581.5,145641.6
HFC-32,2047,75746.2,3126513.8,175040.7,117.88,28113.1,47633.1,844795.4,2281718.5,35279.6,139761.1
HFC-32,2048,75665.1,3027219.3,169221.9,116.62,28118.4,47546.8,837628.8,2189590.3,34993.7,134228.2
HFC-32,2049,75586.8,2933662.5,163745,114.95,28123.6,47463.3,830753.5,2102909,34722.7,129022.3
HFC-32,2050,75507.5,2845504.8,158589,112.98,28128.8,47378.8,824154.5,2021350,34465.3,124123.7
HFC-32,2051,75450.3,2762423,153735.9,110.79,28134.5,47315.8,817817.9,1944605,34220.7,119515.2
HFC-32,2052,75392.2,2684137.3,149167.4,108.45,28140.2,47252,811731.7,1872405.8,33987.9,115179.4
HFC-32,2053,75333.2,2610362,144866.1,106.02,28145.8,47187.4,805883.9,1804478,33766.1,111099.9
HFC-32,2054,75273.3,2540828.8,140815.9,103.55,28151.4,47121.9,800263.6,1740565.5,33554.7,107261.2
HFC-32,2055,75212.5,2475286.5,137001.8,101.06,28156.9,47055.6,794860.3,1680426,33352.9,103648.9
HFC-32,2056,75153.2,2413497,133409.5,98.58,28163,46990.2,789664.3,1623832.9,33160.1,100249.4
HFC-32,2057,75093.1,2355241,130025.8,96.14,28169,46924.1,784667.3,1570573.5,32975.9,97049.9
